Profile	Rawfilename	yyyy-mm-dd hh:mm	Project	Depth [m]	Sampled volume [L]	LPM (1-1.26 µm) [# l-1]	LPM (1.26-1.59 µm) [# l-1]	LPM (1.59-2 µm) [# l-1]	LPM (2-2.52 µm) [# l-1]	LPM (2.52-3.17 µm) [# l-1]	LPM (3.17-4 µm) [# l-1]	LPM (4-5.04 µm) [# l-1]	LPM (5.04-6.35 µm) [# l-1]	LPM (6.35-8 µm) [# l-1]	LPM (8-10.1 µm) [# l-1]	LPM (10.1-12.7 µm) [# l-1]	LPM (12.7-16 µm) [# l-1]	LPM (16-20.2 µm) [# l-1]	LPM (20.2-25.4 µm) [# l-1]	LPM (25.4-32 µm) [# l-1]	LPM (32-40.3 µm) [# l-1]	LPM (40.3-50.8 µm) [# l-1]	LPM (50.8-64 µm) [# l-1]	LPM (64-80.6 µm) [# l-1]	LPM (80.6-102 µm) [# l-1]	LPM (102-128 µm) [# l-1]	LPM (128-161 µm) [# l-1]	LPM (161-203 µm) [# l-1]	LPM (203-256 µm) [# l-1]	LPM (256-323 µm) [# l-1]	LPM (323-406 µm) [# l-1]	LPM (406-512 µm) [# l-1]	LPM (512-645 µm) [# l-1]	LPM (645-813 µm) [# l-1]	LPM (0.813-1.02 mm) [# l-1]	LPM (1.02-1.29 mm) [# l-1]	LPM (1.29-1.63 mm) [# l-1]	LPM (1.63-2.05 mm) [# l-1]	LPM (2.05-2.58 mm) [# l-1]	LPM (2.58-3.25 mm) [# l-1]	LPM (3.25-4.1 mm) [# l-1]	LPM (4.1-5.16 mm) [# l-1]	LPM (5.16-6.5 mm) [# l-1]	LPM (6.5-8.19 mm) [# l-1]	LPM (8.19-10.3 mm) [# l-1]	LPM (10.3-13 mm) [# l-1]	LPM (13-16.4 mm) [# l-1]	LPM (16.4-20.6 mm) [# l-1]	LPM (20.6-26 mm) [# l-1]	LPM (>26 mm) [# l-1]	LPM biovolume (1-1.26 µm) [mm3 l-1]	LPM biovolume (1.26-1.59 µm) [mm3 l-1]	LPM biovolume (1.59-2 µm) [mm3 l-1]	LPM biovolume (2-2.52 µm) [mm3 l-1]	LPM biovolume (2.52-3.17 µm) [mm3 l-1]	LPM biovolume (3.17-4 µm) [mm3 l-1]	LPM biovolume (4-5.04 µm) [mm3 l-1]	LPM biovolume (5.04-6.35 µm) [mm3 l-1]	LPM biovolume (6.35-8 µm) [mm3 l-1]	LPM biovolume (8-10.1 µm) [mm3 l-1]	LPM biovolume (10.1-12.7 µm) [mm3 l-1]	LPM biovolume (12.7-16 µm) [mm3 l-1]	LPM biovolume (16-20.2 µm) [mm3 l-1]	LPM biovolume (20.2-25.4 µm) [mm3 l-1]	LPM biovolume (25.4-32 µm) [mm3 l-1]	LPM biovolume (32-40.3 µm) [mm3 l-1]	LPM biovolume (40.3-50.8 µm) [mm3 l-1]	LPM biovolume (50.8-64 µm) [mm3 l-1]	LPM biovolume (64-80.6 µm) [mm3 l-1]	LPM biovolume (80.6-102 µm) [mm3 l-1]	LPM biovolume (102-128 µm) [mm3 l-1]	LPM biovolume (128-161 µm) [mm3 l-1]	LPM biovolume (161-203 µm) [mm3 l-1]	LPM biovolume (203-256 µm) [mm3 l-1]	LPM biovolume (256-323 µm) [mm3 l-1]	LPM biovolume (323-406 µm) [mm3 l-1]	LPM biovolume (406-512 µm) [mm3 l-1]	LPM biovolume (512-645 µm) [mm3 l-1]	LPM biovolume (645-813 µm) [mm3 l-1]	LPM biovolume (0.813-1.02 mm) [mm3 l-1]	LPM biovolume (1.02-1.29 mm) [mm3 l-1]	LPM biovolume (1.29-1.63 mm) [mm3 l-1]	LPM biovolume (1.63-2.05 mm) [mm3 l-1]	LPM biovolume (2.05-2.58 mm) [mm3 l-1]	LPM biovolume (2.58-3.25 mm) [mm3 l-1]	LPM biovolume (3.25-4.1 mm) [mm3 l-1]	LPM biovolume (4.1-5.16 mm) [mm3 l-1]	LPM biovolume (5.16-6.5 mm) [mm3 l-1]	LPM biovolume (6.5-8.19 mm) [mm3 l-1]	LPM biovolume (8.19-10.3 mm) [mm3 l-1]	LPM biovolume (10.3-13 mm) [mm3 l-1]	LPM biovolume (13-16.4 mm) [mm3 l-1]	LPM biovolume (16.4-20.6 mm) [mm3 l-1]	LPM biovolume (20.6-26 mm) [mm3 l-1]	LPM biovolume (>26 mm) [mm3 l-1]	chloro fluo [mg chl m-3]	conductivity [ms cm-1]	cpar [%]	depth [m]	fcdom [ppb qse]	in situ density anomaly [kg m-3]	nitrate [umol l-1]	oxygen [umol kg-1]	oxygen [ml l-1]	par [umol m-2 s-1]	potential density anomaly [kg m-3]	potential temperature [degc]	practical salinity [psu]	pressure [db]	qc flag	spar [umol m-2 s-1]	temperature [degc]	extrames01	extrames02	extrames03	extrames04	extrames05	extrames06	extrames07	extrames08	extrames09	extrames10	extrames11	extrames12	extrames13	extrames14	extrames15	extrames16	extrames17	extrames18	extrames19	extrames20
c2_500_all	HDR20220912-123000_Merged-044	2022-09-13 01:30:00	uvp6_sn000147lp_2022_moose_ge_c2_vig	487.5	231.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6244.9672244264275	195.11385199240988	20.342418492323617	10.177678109366914	7.4046920821114375	4.196135932378817	1.1902708297395204	0.599447990339831	0.18544074521304124	0.0819389339313438	0.008625150940141452	0.0	0.0	0.0	0.0	0.0	0.0	0.004312575470070726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5181860505371411	0.052747122160563154	0.01097419712230107	0.008964260958355784	0.010864948716057117	0.012234071196611199	0.007335786055592967	0.007672156266152732	0.0045947439276663084	0.003596118353285397	0.0006407981141928343	0.0	0.0	0.0	0.0	0.0	0.0	0.04281717478613383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
c2_500_all	HDR20220912-123000_Merged-044	2022-09-13 02:30:00	uvp6_sn000147lp_2022_moose_ge_c2_vig	487.5	231.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6233.793341383474	194.72140762463343	20.71761255821977	10.457995514921512	7.874762808349146	4.532516819044333	1.1428324995687424	0.5433845092289116	0.18975332068311196	0.12075211316198034	0.09918923581162671	0.017250301880282905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.517258879886742	0.052641028662859385	0.01117660440439566	0.009211157976276599	0.011553509731425481	0.013178973851827291	0.007000174154755146	0.006636861306145297	0.004623324043458268	0.006134701570200054	0.009464063657907177	0.002752843088630943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
c2_500_all	HDR20220912-123000_Merged-044	2022-09-13 03:30:00	uvp6_sn000147lp_2022_moose_ge_c2_vig	487.4	231.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6249.935311367949	195.97205451095394	21.235121614628255	10.906503363808866	8.232706572365016	4.968086941521476	1.418837329653269	0.5951354148697602	0.1293772641021218	0.06037605658099017	0.004312575470070726	0.004312575470070726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5185982854229997	0.052979128820376864	0.011455786862457167	0.009606193204949905	0.012204905428877312	0.01461400096754021	0.008687108118275005	0.006980662667597611	0.003050724304829462	0.0028170429999701345	0.00047455597936428014	0.001093761465090662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
c2_500_all	HDR20220912-123000_Merged-044	2022-09-13 04:30:00	uvp6_sn000147lp_2022_moose_ge_c2_vig	487.3	231.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6270.954804209074	198.80110401932035	22.63239606693117	11.652578920131102	8.78471623253407	5.692599620493358	1.8371571502501294	0.6856994997412454	0.10781438675176816	0.04743833017077799	0.004312575470070726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5203424111466757	0.05374393469393365	0.012209579499223236	0.010263319114185309	0.012855306497748372	0.016774082062543192	0.01133241125571423	0.008318292191392372	0.002781671555909249	0.001993378534704317	0.0004054410346571714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
c2_500_all	HDR20220912-123000_Merged-044	2022-09-13 05:30:00	uvp6_sn000147lp_2022_moose_ge_c2_vig	487.3	231.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6242.936001380024	199.90081076418838	22.774711057443504	11.626703467310678	9.151285147490082	5.576160082801449	1.8026565464895636	0.629636018630326	0.17681559427289978	0.056063481110919446	0.030188028290495085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5180175065864123	0.054041229660026606	0.01228635467519015	0.010240528620223385	0.013390289265002577	0.016669584127047606	0.011139335078718641	0.007711263879243264	0.004114522332194533	0.002309504192816421	0.0030566955670503996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
c2_500_all	HDR20220912-123000_Merged-044	2022-09-13 06:30:00	uvp6_sn000147lp_2022_moose_ge_c2_vig	487.3	231.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6244.997412454718	199.84474728307745	23.400034500603763	11.838019665344143	9.487666034155598	5.865102639296188	1.9018457823011903	0.77195100914266	0.15956529239261688	0.04743833017077799	0.038813179230636534	0.04743833017077799	0.004312575470070726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5181885554366211	0.05402607344606892	0.012623700145347805	0.010426650987579078	0.013961277495749883	0.01729728407052597	0.0117880829794722	0.009377902597446194	0.003686385330011418	0.0022128949205041967	0.004048502156083017	0.008607326272927106	0.0012314712714729652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
c2_500_all	HDR20220912-123000_Merged-044	2022-09-13 07:30:00	uvp6_sn000147lp_2022_moose_ge_c2_vig	487.1	231.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6202.734172848025	197.71433500086252	22.464205623598414	11.803519061583579	9.345351043643264	5.623598412972227	1.6301535276867345	0.6210108676901845	0.24150422632396068	0.051750905640848714	0.03450060376056581	0.004312575470070726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.51468169616456	0.05345013731567708	0.01211884520035325	0.010396263662296517	0.013705069064666928	0.01657332038187871	0.010036925388360351	0.007659400034190968	0.005859718027349517	0.002556113046705639	0.0031630372220665583	0.001196412580318449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
c2_500_all	HDR20220912-123000_Merged-044	2022-09-13 08:30:00	uvp6_sn000147lp_2022_moose_ge_c2_vig	486.7	231.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6163.287045023288	193.72089011557702	22.56339485941004	12.144212523719165	9.293600138002414	5.783163705364844	1.9406589615318268	0.6856994997412454	0.21562877350353632	0.07762635846127307	0.017250301880282905	0.021562877350353633	0.0	0.0	0.017250301880282905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5114085082297087	0.0523705485368454	0.012172355171481701	0.010696338499461817	0.013638400915874116	0.01717614813986783	0.011939592554754066	0.008412717734124943	0.005138181410715479	0.0035584717631907225	0.001706688049709405	0.004423016343992696	0.0	0.0	0.02346339493068783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
c2_500_all	HDR20220912-123000_Merged-044	2022-09-13 09:30:00	uvp6_sn000147lp_2022_moose_ge_c2_vig	487.0	231.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6192.556494738658	197.47714335000862	22.990339830947043	12.088149042608245	9.543729515266516	5.972917026047956	1.8069691219596344	0.7547007072623771	0.21994134897360704	0.09056408487148525	0.008625150940141452	0.004312575470070726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5138371871970024	0.05338601487200998	0.012402680699382445	0.010646959095877654	0.014043622298873031	0.017592962969300425	0.01118178709235324	0.008994927191555197	0.00503528612586959	0.004201794662077819	0.000777770037196421	0.0009469934066297667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
c2_500_all	HDR20220912-123000_Merged-044	2022-09-13 10:30:00	uvp6_sn000147lp_2022_moose_ge_c2_vig	487.5	231.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6249.094359151285	199.78437122649646	22.97740210453683	12.109711919958599	9.582542694497153	5.407969639468691	1.6560289805071589	0.6210108676901845	0.1811281697429705	0.025875452820424357	0.025875452820424357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5185285060803413	0.054009751369499114	0.012395701137930908	0.010665951174179253	0.014036945948987745	0.015786851040050145	0.010188363025801735	0.00733645362791082	0.0042721600252308665	0.0012971917379366131	0.002006282137089627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
c2_500_all	HDR20220912-123000_Merged-044	2022-09-13 11:30:00	uvp6_sn000147lp_2022_moose_ge_c2_vig	487.5	231.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6176.104019320338	196.34293600138002	22.183888218043815	11.700017250301881	9.522166637916163	6.11523201656029	1.6042780748663101	0.6511988959806797	0.13800241504226324	0.056063481110919446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5124720169803787	0.05307939300501997	0.011967621368903263	0.01030510168644883	0.01400977131838413	0.017888853769649497	0.009734480020905073	0.007996192560378316	0.003144097896334014	0.0024008304803455976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
c2_500_all	HDR20220912-123000_Merged-044	2022-09-13 12:30:00	uvp6_sn000147lp_2022_moose_ge_c2_vig	487.6	231.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6185.453682939452	197.317578057616	22.36501638778679	11.769018457823012	9.129722270139728	5.274279799896498	1.5309642918751079	0.4355701224771434	0.20700362256339486	0.07762635846127307	0.030188028290495085	0.012937726410212179	0.008625150940141452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5132478201336266	0.05334287795536119	0.012065335229224792	0.010365876337013955	0.013356438284513678	0.015493424532637606	0.009539891408660814	0.005455027734739262	0.005084982913273004	0.003921081088089159	0.003019675833171761	0.002389320007646508	0.0031536004336503386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
c2_500_all	HDR20220912-123000_Merged-044	2022-09-13 13:30:00	uvp6_sn000147lp_2022_moose_ge_c2_vig	487.7	231.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6138.37760910816	196.2868725202691	22.058823529411764	11.980334655856478	8.832154562704847	5.119027082973952	1.6819044333275832	0.599447990339831	0.13368983957219252	0.0819389339313438	0.008625150940141452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5093416083158899	0.05306423679106231	0.011900152274871734	0.010551998704369646	0.012890104431788021	0.014941570941170343	0.010249927566389006	0.0070445040814417735	0.00335605886226771	0.0038290191736311606	0.0007047160234064895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
c2_500_all	HDR20220912-123000_Merged-044	2022-09-13 14:30:00	uvp6_sn000147lp_2022_moose_ge_c2_vig	487.6	231.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6172.779023632914	196.60600310505436	22.91702604795584	11.967396929446265	9.172848024840436	5.727100224253925	1.7465930653786441	0.599447990339831	0.20700362256339486	0.056063481110919446	0.012937726410212179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5121961201947911	0.05315051062435986	0.012363129851157065	0.010540603457388687	0.013428188635597183	0.016978198590386295	0.01081998811483604	0.007143688715579469	0.004975801899414452	0.0026389215068482793	0.0013037163227686442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
c2_500_all	HDR20220912-123000_Merged-044	2022-09-13 15:30:00	uvp6_sn000147lp_2022_moose_ge_c2_vig	487.6	231.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6163.8002415042265	196.51975159565293	22.14938761428325	11.402449542867	9.034845609798172	5.351906158357771	1.5137139899948249	0.629636018630326	0.17681559427289978	0.030188028290495085	0.004312575470070726	0.008625150940141452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5114510915208694	0.05312719337211728	0.011949009205032496	0.010043011005886735	0.013290890806540084	0.015681853039627325	0.009364521507377469	0.007660248357843399	0.0038958349263277727	0.0011979352754895379	0.0003513201153350126	0.0016199397302612743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
c2_500_all	HDR20220912-123000_Merged-044	2022-09-13 16:30:00	uvp6_sn000147lp_2022_moose_ge_c2_vig	487.6	231.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6174.620493358634	195.57961014317752	21.97688459548042	11.531826806969121	8.206831119544592	4.459203036053131	1.3929618768328447	0.6037605658099017	0.15956529239261688	0.051750905640848714	0.017250301880282905	0.0646886320510609	0.017250301880282905	0.017250301880282905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5123489190630737	0.0528730353226731	0.01185594838567866	0.01015696347569634	0.012062264821626825	0.0131413075604802	0.008754685908091437	0.0072513027832960975	0.00398785353127415	0.0026138402386568964	0.0017557986491897016	0.012672724493756709	0.005460181372598685	0.01305781012797211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
c2_500_all	HDR20220912-123000_Merged-044	2022-09-13 17:30:00	uvp6_sn000147lp_2022_moose_ge_c2_vig	487.7	231.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6157.512506468864	192.78506123857167	20.532171813006727	10.647748835604624	7.672071761255822	4.252199413489736	1.3282732447817838	0.5951354148697602	0.14231499051233396	0.07331378299120235	0.030188028290495085	0.004312575470070726	0.008625150940141452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5109293567434546	0.05211755635001336	0.011076564023590287	0.009378288265330692	0.011274175059844621	0.01233967317637134	0.008198263129034645	0.007232254096649707	0.0036054790571721012	0.0031604988340459147	0.003236492299224629	0.000931227694923367	0.0032656177678265373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
c2_500_all	HDR20220912-123000_Merged-044	2022-09-13 18:30:00	uvp6_sn000147lp_2022_moose_ge_c2_vig	487.7	231.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6177.182163187856	197.08038640676213	21.78281869932724	11.531826806969121	8.180955666724168	4.657581507676384	1.3757115749525617	0.4614455752975677	0.10350181128169743	0.025875452820424357	0.004312575470070726	0.004312575470070726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5125614776760946	0.05327875551169407	0.011751254963905595	0.01015696347569634	0.012035003332388978	0.013697074527457647	0.008287579284815393	0.005632245491011159	0.0024085592411108407	0.0012015121868388504	0.0003305752122763306	0.0009628683101790352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
c2_500_all	HDR20220912-123000_Merged-044	2022-09-13 19:30:00	uvp6_sn000147lp_2022_moose_ge_c2_vig	487.6	231.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6153.842504743833	195.47179575642573	22.26151457650509	11.738830429532516	8.25426944971537	4.523891668104192	1.4447127824736934	0.5002587545282042	0.11643953769190961	0.04743833017077799	0.008625150940141452	0.021562877350353633	0.0	0.004312575470070726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5106248325352379	0.05284388875736987	0.01200949873761249	0.010339287427391713	0.0120221675387109	0.013343876426991752	0.008965121721881983	0.006132605586793468	0.002856911354278775	0.0020382582230473877	0.0006929829623152919	0.003988496435324757	0.0	0.00298295962546482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
c2_500_all	HDR20220912-123000_Merged-044	2022-09-13 20:30:00	uvp6_sn000147lp_2022_moose_ge_c2_vig	487.6	231.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6164.05468345696	198.85285492496118	22.55908228393997	12.049335863377609	9.341038468173194	5.9297912713472485	1.6732792823874418	0.6037605658099017	0.13368983957219252	0.051750905640848714	0.021562877350353633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5114722042450585	0.053757925045279195	0.012170028650997856	0.01061277335493477	0.013703561775706566	0.017483789360644254	0.010192137520320178	0.0072151413748093125	0.0031930374247321064	0.00226256598645055	0.0020271064201047447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
